J1,J2,J3,J4,J5,J6,empty
4932249.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932251.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932252.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932253.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932257.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932259.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932261.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932262.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932263.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932265.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932269.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932271.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932272.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932274.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932276.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932278.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932280.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932282.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932283.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932286.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932288.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932291.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932293.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932297.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932299.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932302.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932304.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932306.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932308.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932310.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932312.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932315.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932317.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932319.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932321.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932322.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932323.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932327.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932329.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932331.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932332.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932333.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932335.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932338.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932342.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932343.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932344.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932345.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932347.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932349.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932351.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932355.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932356.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932357.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932359.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932362.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932364.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932368.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932369.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932370.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932372.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932375.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932377.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932380.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932382.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932383.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932386.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932388.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932392.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932394.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932398.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932399.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932401.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932403.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932405.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932407.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932410.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932412.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932413.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932415.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932417.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932419.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932421.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932425.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932426.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932428.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932430.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932432.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932435.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932437.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932440.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932441.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932443.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932445.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932448.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932450.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932452.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932457.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932459.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932461.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932463.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932465.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932468.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932472.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932474.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932476.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932478.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932480.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932483.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932485.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932488.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932490.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932493.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932496.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932498.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932501.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932502.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932505.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932507.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932509.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932512.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932514.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932515.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932516.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932519.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932521.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932524.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932526.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932528.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932530.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932532.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932536.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932538.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932540.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932543.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932545.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932547.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932550.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932552.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932555.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932557.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932560.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932562.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932564.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932566.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932569.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932571.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932574.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932577.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932578.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932580.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932582.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932584.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932587.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932589.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932592.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932593.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932596.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932598.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932601.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932604.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932607.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932609.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932611.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932613.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932616.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932620.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932623.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932624.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932626.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932631.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932633.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932635.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932636.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932638.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932641.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932643.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932647.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932648.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932649.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932650.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932653.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932655.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932660.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932661.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932663.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932665.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932668.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932670.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932673.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932676.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932677.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932679.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932682.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932685.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932687.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932690.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932694.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932697.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932700.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932703.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932707.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932710.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932713.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932715.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932718.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932721.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4932724.000,1.691,94.465,0.488,-161.117,5.233,161.190,
4932725.000,1.691,94.450,0.516,-161.164,5.246,161.238,
4932726.000,1.691,94.435,0.544,-161.210,5.258,161.283,
4932729.000,1.691,94.394,0.623,-161.338,5.293,161.412,
4932731.000,1.691,94.367,0.672,-161.418,5.316,161.493,
4932734.000,1.691,94.329,0.744,-161.534,5.348,161.609,
4932736.000,1.691,94.305,0.791,-161.607,5.369,161.683,
4932738.000,1.691,94.280,0.837,-161.680,5.389,161.755,
4932739.000,1.691,94.268,0.859,-161.715,5.399,161.791,
4932740.000,1.691,94.256,0.882,-161.750,5.409,161.826,
4932744.000,1.691,94.209,0.971,-161.889,5.449,161.965,
4932746.000,1.691,94.185,1.016,-161.956,5.469,162.033,
4932749.000,1.691,94.150,1.082,-162.057,5.499,162.135,
4932753.000,1.691,94.103,1.171,-162.190,5.539,162.268,
4932755.000,1.691,94.080,1.216,-162.256,5.559,162.335,
4932756.000,1.691,94.080,1.216,-162.256,5.559,162.335,
4932758.000,1.691,94.044,1.284,-162.355,5.589,162.434,
4932761.000,1.691,94.008,1.352,-162.454,5.620,162.533,
4932764.000,1.691,93.971,1.421,-162.553,5.651,162.633,
4932767.000,1.691,93.934,1.491,-162.653,5.683,162.733,
4932770.000,1.691,93.896,1.562,-162.753,5.715,162.833,
4932773.000,1.691,93.858,1.635,-162.853,5.747,162.934,
4932774.000,1.691,93.845,1.659,-162.887,5.758,162.968,
4932776.000,1.691,93.819,1.709,-162.954,5.780,163.036,
4932779.000,1.691,93.779,1.784,-163.056,5.814,163.138,
4932782.000,1.691,93.739,1.861,-163.159,5.849,163.242,
4932786.000,1.691,93.683,1.966,-163.297,5.896,163.381,
4932789.000,1.692,93.640,2.047,-163.403,5.933,163.487,
4932791.000,1.692,93.611,2.102,-163.473,5.958,163.558,
4932792.000,1.692,93.611,2.102,-163.473,5.958,163.558,
4932796.000,1.692,93.537,2.243,-163.653,6.022,163.738,
4932799.000,1.692,93.490,2.330,-163.762,6.061,163.848,
4932801.000,1.692,93.459,2.390,-163.835,6.088,163.922,
4932803.000,1.692,93.427,2.451,-163.909,6.116,163.996,
4932804.000,1.692,93.427,2.451,-163.909,6.116,163.996,
4932805.000,1.692,93.411,2.481,-163.947,6.130,164.034,
4932809.000,1.692,93.327,2.639,-164.135,6.201,164.223,
4932811.000,1.692,93.293,2.704,-164.212,6.231,164.300,
4932813.000,1.692,93.258,2.770,-164.289,6.261,164.378,
4932815.000,1.692,93.222,2.837,-164.367,6.291,164.456,
4932816.000,1.692,93.222,2.837,-164.367,6.291,164.456,
4932819.000,1.692,93.149,2.976,-164.524,6.354,164.615,
4932821.000,1.692,93.112,3.047,-164.604,6.386,164.695,
4932823.000,1.692,93.073,3.119,-164.684,6.419,164.776,
4932825.000,1.692,93.034,3.193,-164.765,6.453,164.857,
4932827.000,1.692,92.995,3.268,-164.847,6.487,164.939,
4932829.000,1.692,92.954,3.345,-164.929,6.522,165.022,
4932830.000,1.692,92.934,3.384,-164.971,6.540,165.064,
4932833.000,1.692,92.871,3.502,-165.096,6.594,165.190,
4932835.000,1.692,92.828,3.583,-165.180,6.631,165.275,
4932838.000,1.692,92.763,3.708,-165.308,6.688,165.403,
4932840.000,1.692,92.718,3.793,-165.394,6.726,165.490,
4932842.000,1.692,92.672,3.879,-165.480,6.766,165.577,
4932844.000,1.692,92.625,3.968,-165.567,6.806,165.665,
4932845.000,1.692,92.625,3.968,-165.567,6.806,165.665,
4932847.000,1.692,92.554,4.103,-165.699,6.868,165.798,
4932850.000,1.692,92.480,4.243,-165.833,6.932,165.932,
4932852.000,1.692,92.430,4.338,-165.922,6.976,166.022,
4932854.000,1.693,92.378,4.436,-166.012,7.021,166.113,
4932856.000,1.693,92.326,4.535,-166.103,7.066,166.205,
4932858.000,1.693,92.272,4.636,-166.195,7.112,166.297,
4932860.000,1.693,92.218,4.739,-166.287,7.160,166.390,
4932862.000,1.693,92.163,4.844,-166.379,7.208,166.483,
4932864.000,1.693,92.106,4.952,-166.473,7.257,166.577,
4932866.000,1.693,92.048,5.061,-166.566,7.308,166.672,
4932869.000,1.693,91.959,5.229,-166.708,7.385,166.814,
4932870.000,1.693,91.929,5.286,-166.755,7.411,166.862,
4932871.000,1.693,91.899,5.344,-166.803,7.438,166.910,
4932873.000,1.693,91.837,5.461,-166.898,7.492,167.006,
4932875.000,1.693,91.774,5.581,-166.994,7.547,167.103,
4932878.000,1.693,91.677,5.765,-167.139,7.631,167.249,
4932880.000,1.693,91.611,5.890,-167.236,7.689,167.347,
4932882.000,1.694,91.543,6.018,-167.334,7.748,167.446,
4932884.000,1.694,91.475,6.149,-167.432,7.809,167.545,
4932885.000,1.694,91.440,6.215,-167.481,7.839,167.594,
4932887.000,1.694,91.369,6.349,-167.579,7.901,167.694,
4932890.000,1.694,91.260,6.556,-167.728,7.997,167.844,
4932893.000,1.694,91.148,6.769,-167.877,8.095,167.994,
4932895.000,1.694,91.071,6.914,-167.977,8.162,168.095,
4932898.000,1.695,90.953,7.138,-168.127,8.266,168.247,
4932899.000,1.695,90.913,7.214,-168.177,8.301,168.298,
4932900.000,1.695,90.873,7.291,-168.227,8.337,168.348,
4932903.000,1.695,90.749,7.525,-168.379,8.445,168.501,
4932905.000,1.695,90.664,7.686,-168.480,8.520,168.603,
4932907.000,1.695,90.578,7.849,-168.581,8.596,168.706,
4932910.000,1.696,90.446,8.100,-168.733,8.712,168.859,
4932912.000,1.696,90.356,8.272,-168.834,8.792,168.962,
4932913.000,1.696,90.310,8.359,-168.885,8.832,169.013,
4932915.000,1.696,90.217,8.536,-168.986,8.915,169.116,
4932917.000,1.696,90.122,8.716,-169.088,8.998,169.219,
4932919.000,1.696,90.025,8.899,-169.190,9.084,169.322,
4932921.000,1.697,89.927,9.086,-169.291,9.171,169.425,
4932924.000,1.697,89.776,9.373,-169.443,9.305,169.579,
4932926.000,1.697,89.673,9.570,-169.545,9.396,169.682,
4932927.000,1.697,89.673,9.570,-169.545,9.396,169.682,
4932930.000,1.698,89.460,9.973,-169.747,9.584,169.887,
4932932.000,1.698,89.351,10.181,-169.848,9.681,169.990,
4932934.000,1.698,89.240,10.392,-169.949,9.780,170.092,
4932937.000,1.699,89.069,10.717,-170.100,9.931,170.246,
4932939.000,1.699,88.953,10.938,-170.200,10.035,170.347,
4932940.000,1.699,88.894,11.050,-170.250,10.087,170.398,
4932942.000,1.700,88.774,11.278,-170.350,10.194,170.500,
4932944.000,1.700,88.652,11.510,-170.450,10.302,170.601,
4932946.000,1.700,88.528,11.746,-170.549,10.413,170.702,
4932949.000,1.701,88.338,12.108,-170.697,10.583,170.852,
4932951.000,1.701,88.209,12.355,-170.795,10.698,170.952,
4932953.000,1.702,88.077,12.606,-170.893,10.816,171.052,
4932954.000,1.702,88.077,12.606,-170.893,10.816,171.052,
4932957.000,1.702,87.806,13.122,-171.087,11.058,171.250,
4932959.000,1.703,87.667,13.386,-171.183,11.183,171.348,
4932961.000,1.703,87.525,13.656,-171.279,11.309,171.446,
4932964.000,1.704,87.309,14.069,-171.421,11.503,171.591,
4932966.000,1.705,87.161,14.350,-171.515,11.635,171.687,
4932967.000,1.705,87.161,14.350,-171.515,11.635,171.687,
4932970.000,1.706,86.859,14.926,-171.702,11.907,171.878,
4932972.000,1.706,86.704,15.221,-171.794,12.046,171.972,
4932974.000,1.707,86.547,15.522,-171.886,12.187,172.066,
4932976.000,1.708,86.387,15.827,-171.977,12.331,172.159,
4932978.000,1.708,86.224,16.137,-172.067,12.477,172.252,
4932979.000,1.709,86.142,16.293,-172.111,12.551,172.298,
4932980.000,1.709,86.059,16.452,-172.156,12.626,172.343,
4932983.000,1.710,85.807,16.933,-172.288,12.853,172.479,
4932985.000,1.711,85.635,17.260,-172.376,13.007,172.569,
4932988.000,1.712,85.373,17.761,-172.505,13.244,172.702,
4932990.000,1.713,85.196,18.100,-172.590,13.404,172.790,
4932993.000,1.714,84.924,18.619,-172.716,13.650,172.920,
4932994.000,1.714,84.832,18.795,-172.758,13.733,172.963,
4932995.000,1.715,84.740,18.972,-172.799,13.816,173.005,
4932999.000,1.717,84.363,19.691,-172.962,14.157,173.174,
4933001.000,1.718,84.171,20.058,-173.042,14.331,173.257,
4933004.000,1.719,83.879,20.618,-173.161,14.596,173.380,
4933006.000,1.720,83.680,20.997,-173.238,14.776,173.460,
4933009.000,1.722,83.378,21.575,-173.353,15.051,173.579,
4933010.000,1.722,83.378,21.575,-173.353,15.051,173.579,
4933014.000,1.725,82.862,22.563,-173.539,15.519,173.773,
4933016.000,1.726,82.652,22.966,-173.612,15.711,173.849,
4933019.000,1.728,82.331,23.580,-173.719,16.003,173.960,
4933020.000,1.728,82.331,23.580,-173.719,16.003,173.960,
4933021.000,1.729,82.224,23.787,-173.754,16.101,173.997,
4933023.000,1.730,82.006,24.204,-173.823,16.300,174.070,
4933026.000,1.733,81.564,25.051,-173.959,16.703,174.212,
4933029.000,1.735,81.227,25.698,-174.058,17.011,174.316,
4933032.000,1.737,80.885,26.354,-174.155,17.324,174.418,
4933033.000,1.738,80.770,26.575,-174.186,17.429,174.452,
4933034.000,1.739,80.654,26.796,-174.218,17.535,174.485,
4933035.000,1.739,80.654,26.796,-174.218,17.535,174.485,
4933039.000,1.743,80.069,27.920,-174.371,18.071,174.647,
4933041.000,1.746,79.712,28.605,-174.459,18.398,174.741,
4933044.000,1.747,79.472,29.066,-174.517,18.618,174.803,
4933047.000,1.750,79.109,29.765,-174.602,18.952,174.893,
4933048.000,1.751,78.987,29.999,-174.630,19.064,174.923,
4933049.000,1.752,78.865,30.234,-174.657,19.177,174.952,
4933050.000,1.753,78.742,30.470,-174.684,19.290,174.981,
4933055.000,1.758,78.123,31.661,-174.816,19.860,175.123,
4933058.000,1.761,77.747,32.385,-174.892,20.206,175.205,
4933060.000,1.764,77.495,32.870,-174.942,20.438,175.259,
4933061.000,1.764,77.495,32.870,-174.942,20.438,175.259,
4933062.000,1.765,77.368,33.114,-174.966,20.555,175.285,
4933064.000,1.768,76.987,33.848,-175.038,20.907,175.363,
4933069.000,1.774,76.347,35.083,-175.152,21.500,175.488,
4933070.000,1.775,76.218,35.331,-175.175,21.619,175.513,
4933071.000,1.777,76.089,35.580,-175.197,21.738,175.537,
4933072.000,1.777,76.089,35.580,-175.197,21.738,175.537,
4933074.000,1.780,75.700,36.329,-175.261,22.098,175.608,
4933076.000,1.783,75.441,36.830,-175.303,22.339,175.654,
4933080.000,1.788,74.919,37.837,-175.384,22.823,175.744,
4933083.000,1.792,74.527,38.595,-175.442,23.187,175.809,
4933084.000,1.794,74.396,38.848,-175.461,23.309,175.830,
4933085.000,1.795,74.264,39.101,-175.480,23.431,175.851,
4933086.000,1.795,74.264,39.101,-175.480,23.431,175.851,
4933088.000,1.800,73.870,39.863,-175.535,23.798,175.913,
4933091.000,1.804,73.476,40.626,-175.588,24.165,175.973,
4933093.000,1.807,73.212,41.135,-175.623,24.411,176.012,
4933095.000,1.810,72.949,41.645,-175.656,24.656,176.051,
4933096.000,1.812,72.817,41.900,-175.673,24.779,176.070,
4933097.000,1.813,72.685,42.155,-175.689,24.902,176.089,
4933098.000,1.813,72.685,42.155,-175.689,24.902,176.089,
4933100.000,1.818,72.290,42.920,-175.737,25.271,176.144,
4933104.000,1.824,71.763,43.940,-175.798,25.764,176.215,
4933106.000,1.828,71.500,44.449,-175.828,26.010,176.249,
4933108.000,1.831,71.237,44.959,-175.856,26.256,176.283,
4933109.000,1.831,71.237,44.959,-175.856,26.256,176.283,
4933111.000,1.836,70.843,45.722,-175.898,26.625,176.332,
4933113.000,1.840,70.581,46.231,-175.926,26.871,176.364,
4933118.000,1.849,69.928,47.498,-175.990,27.484,176.442,
4933119.000,1.850,69.797,47.751,-176.003,27.607,176.457,
4933120.000,1.852,69.667,48.004,-176.015,27.729,176.472,
4933121.000,1.852,69.667,48.004,-176.015,27.729,176.472,
4933123.000,1.858,69.277,48.761,-176.051,28.095,176.515,
4933125.000,1.861,69.018,49.265,-176.075,28.339,176.544,
4933128.000,1.867,68.630,50.018,-176.109,28.704,176.586,
4933131.000,1.873,68.244,50.769,-176.141,29.068,176.626,
4933132.000,1.875,68.116,51.018,-176.152,29.189,176.639,
4933133.000,1.877,67.987,51.268,-176.162,29.310,176.652,
4933134.000,1.877,67.987,51.268,-176.162,29.310,176.652,
4933136.000,1.883,67.604,52.014,-176.193,29.672,176.691,
4933138.000,1.887,67.349,52.509,-176.213,29.913,176.716,
4933142.000,1.895,66.842,53.496,-176.251,30.392,176.765,
4933143.000,1.897,66.716,53.742,-176.260,30.512,176.777,
4933144.000,1.897,66.716,53.742,-176.260,30.512,176.777,
4933145.000,1.899,66.590,53.988,-176.269,30.631,176.789,
4933147.000,1.905,66.213,54.722,-176.296,30.988,176.823,
4933149.000,1.910,65.963,55.209,-176.313,31.225,176.846,
4933153.000,1.918,65.465,56.179,-176.346,31.697,176.890,
4933155.000,1.923,65.217,56.662,-176.362,31.932,176.911,
4933156.000,1.925,65.094,56.903,-176.369,32.049,176.922,
4933157.000,1.925,65.094,56.903,-176.369,32.049,176.922,
4933158.000,1.929,64.848,57.383,-176.385,32.283,176.942,
4933161.000,1.936,64.481,58.100,-176.407,32.632,176.973,
4933165.000,1.945,63.994,59.050,-176.435,33.095,177.012,
4933167.000,1.945,63.994,59.050,-176.435,33.095,177.012,
4933168.000,1.952,63.632,59.757,-176.455,33.440,177.040,
4933170.000,1.957,63.392,60.227,-176.468,33.669,177.059,
4933173.000,1.964,63.033,60.928,-176.487,34.011,177.086,
4933178.000,1.976,62.440,62.087,-176.516,34.578,177.130,
4933179.000,1.976,62.440,62.087,-176.516,34.578,177.130,
4933180.000,1.980,62.205,62.548,-176.527,34.803,177.147,
4933182.000,1.985,61.970,63.007,-176.538,35.027,177.164,
4933185.000,1.993,61.621,63.692,-176.554,35.362,177.189,
4933187.000,1.998,61.389,64.146,-176.564,35.584,177.205,
4933189.000,2.003,61.158,64.598,-176.574,35.805,177.220,
4933193.000,2.013,60.699,65.498,-176.593,36.245,177.251,
4933196.000,2.020,60.357,66.168,-176.607,36.573,177.274,
4933198.000,2.026,60.131,66.612,-176.615,36.791,177.288,
4933201.000,2.033,59.793,67.275,-176.628,37.116,177.310,
4933203.000,2.039,59.569,67.715,-176.636,37.332,177.324,
4933206.000,2.047,59.234,68.371,-176.647,37.654,177.344,
4933208.000,2.049,59.124,68.589,-176.651,37.761,177.351,
4933210.000,2.057,58.792,69.240,-176.662,38.080,177.371,
